state,best,wins
220101100,4,17
220101101,7,3
220101102,4,5
220101110,8,4
220101111,-3,-1
220101112,4,2
220101120,4,5
220101121,4,2
220101122,4,2
220101200,4,17
220101201,4,4
220101202,4,5
220101210,4,5
220101211,4,2
220101212,4,2
220101220,4,5
220101221,4,2
220101222,-2,1
220102000,8,64
220102001,7,13
220102002,7,18
220102010,8,13
220102011,6,3
220102012,6,4
220102020,8,18
220102021,6,4
220102022,6,6
220102100,8,21
220102101,7,5
220102102,7,6
220102110,8,5
220102111,-3,-1
220102112,4,2
220102120,8,6
220102121,4,2
220102122,4,2
220102200,8,21
220102201,7,2
220102202,7,6
220102210,8,2
220102211,4,1
220102212,4,2
220102220,8,6
220102221,4,2
220102222,-2,1
220110000,5,55
220110001,5,13
220110002,5,13
220110010,5,13
220110011,6,4
220110012,5,5
220110020,5,13
220110021,5,5
220110022,5,5
220110100,5,12
220110101,7,3
220110102,5,4
220110110,8,3
220110111,-3,-1
220110112,5,2
220110120,5,4
220110121,5,2
220110122,5,2
220110200,5,9
220110201,5,3
220110202,5,3
220110210,5,3
220110211,5,1
220110212,5,1
220110220,5,3
220110221,5,1
220110222,-2,1
220111000,-3,-1
220111001,-3,-1
220111002,-3,-1
220111010,-3,-1
220111011,-3,-1
220111012,-3,-1
220111020,-3,-1
220111021,-3,-1
220111022,-3,-1
220111100,-3,-1
220111101,-3,-1
220111102,-3,-1
220111110,-3,-1
220111111,-3,-1
220111112,-3,-1
220111120,-3,-1
220111121,-3,-1
220111122,-3,-1
220111200,-3,-1
220111201,-3,-1
220111202,-3,-1
220111210,-3,-1
220111211,-3,-1
220111212,-3,-1
220111220,-3,-1
220111221,-3,-1
220111222,-3,-1
220112000,8,13
220112001,7,4
220112002,7,4
220112010,8,4
220112011,6,1
220112012,6,1
220112020,8,4
220112021,6,1
220112022,6,2
220112100,2,5
220112101,7,2
220112102,2,2
220112110,8,2
220112111,-3,-1
220112112,2,1
220112120,2,2
220112121,2,1
220112122,2,1
220112200,8,2
220112201,7,1
220112202,7,2
220112210,8,1
220112211,2,0
220112212,2,0
220112220,8,2
220112221,2,0
220112222,-2,1
220120000,8,48
220120001,7,14
220120002,-2,1
220120010,8,14
220120011,6,5
220120012,-2,1
220120020,-2,1
220120021,-2,1
220120022,-2,1
220120100,8,15
220120101,7,5
220120102,-2,1
220120110,8,5
220120111,-3,-1
220120112,-2,1
220120120,-2,1
220120121,-2,1
220120122,-2,1
220120200,8,15
220120201,7,4
220120202,-2,1
220120210,8,4
220120211,5,1
220120212,-2,1
220120220,-2,1
220120221,-2,1
220120222,-2,1
220121000,8,15
220121001,2,5
220121002,-2,1
220121010,8,6
220121011,6,2
220121012,-2,1
220121020,-2,1
220121021,-2,1
220121022,-2,1
220121100,8,6
220121101,7,2
220121102,-2,1
220121110,8,2
220121111,-3,-1
220121112,-2,1
220121120,-2,1
220121121,-2,1
220121122,-2,1
220121200,8,6
220121201,2,2
220121202,-2,1
220121210,8,2
220121211,2,1
220121212,-2,1
220121220,-2,1
220121221,-2,1
220121222,-2,1
220122000,8,15
220122001,7,4
220122002,-2,1
220122010,8,4
220122011,6,1
220122012,-2,1
220122020,-2,1
220122021,-2,1
220122022,-2,1
220122100,8,6
220122101,7,2
220122102,-2,1
220122110,8,2
220122111,-3,-1
220122112,-2,1
220122120,-2,1
220122121,-2,1
220122122,-2,1
220122200,8,6
220122201,7,2
220122202,-2,1
220122210,8,2
220122211,2,0
220122212,-2,1
220122220,-2,1
220122221,-2,1
220122222,-2,1
220200000,8,322
220200001,7,72
220200002,7,60
220200010,8,76
220200011,6,14
220200012,6,15
220200020,8,60
220200021,6,15
220200022,6,15
220200100,8,90
220200101,7,17
220200102,7,18
220200110,8,17
220200111,-3,-1
220200112,5,6
220200120,8,18
220200121,5,6
220200122,5,6
220200200,-2,1
220200201,-2,1
220200202,-2,1
220200210,-2,1
220200211,-2,1
220200212,-2,1
220200220,-2,1
220200221,-2,1
220200222,-2,1
220201000,8,76
220201001,2,14
220201002,7,15
220201010,8,18
220201011,6,4
220201012,6,6
220201020,8,15
220201021,2,5
220201022,6,6
220201100,8,21
220201101,7,4
220201102,7,6
220201110,8,5
220201111,-3,-1
220201112,4,2
220201120,8,6
220201121,2,2
220201122,4,2
220201200,-2,1
220201201,-2,1
220201202,-2,1
220201210,-2,1
220201211,-2,1
220201212,-2,1
220201220,-2,1
220201221,-2,1
220201222,-2,1
220202000,8,60
220202001,7,15
220202002,7,15
220202010,8,15
220202011,6,5
220202012,6,6
220202020,8,15
220202021,6,6
220202022,6,6
220202100,8,18
220202101,7,5
220202102,7,6
220202110,8,5
220202111,-3,-1
220202112,4,2
220202120,8,6
220202121,4,2
220202122,4,2
220202200,-2,1
220202201,-2,1
220202202,-2,1
220202210,-2,1
220202211,-2,1
220202212,-2,1
220202220,-2,1
220202221,-2,1
220202222,-2,1
220210000,8,74
220210001,7,18
220210002,7,18
220210010,8,18
220210011,6,5
220210012,6,6
220210020,8,18
220210021,6,6
220210022,6,6
220210100,2,16
220210101,7,4
220210102,2,5
220210110,8,4
220210111,-3,-1
220210112,2,2
220210120,2,5
220210121,2,2
220210122,2,2
220210200,-2,1
220210201,-2,1
220210202,-2,1
220210210,-2,1
220210211,-2,1
220210212,-2,1
220210220,-2,1
220210221,-2,1
220210222,-2,1
220211000,8,18
220211001,2,5
220211002,7,6
220211010,8,6
220211011,6,2
220211012,6,2
220211020,8,6
220211021,2,2
220211022,6,2
220211100,2,5
220211101,7,2
220211102,2,2
220211110,8,2
220211111,-3,-1
220211112,2,1
220211120,2,2
220211121,2,1
220211122,2,1
220211200,-2,1
220211201,-2,1
220211202,-2,1
220211210,-2,1
220211211,-2,1
220211212,-2,1
220211220,-2,1
220211221,-2,1
220211222,-2,1
220212000,8,18
220212001,7,6
220212002,7,6
220212010,8,6
220212011,6,2
220212012,6,2
220212020,8,6
220212021,6,2
220212022,6,2
220212100,2,5
220212101,7,2
220212102,2,2
220212110,8,2
220212111,-3,-1
220212112,2,1
220212120,2,2
220212121,2,1
220212122,2,1
220212200,-2,1
220212201,-2,1
220212202,-2,1
220212210,-2,1
220212211,-2,1
220212212,-2,1
220212220,-2,1
220212221,-2,1
220212222,-2,1
220220000,8,20
220220001,7,12
220220002,-2,1
220220010,8,12
220220011,6,5
220220012,-2,1
220220020,-2,1
220220021,-2,1
220220022,-2,1
220220100,8,12
220220101,7,5
220220102,-2,1
220220110,8,5
220220111,-3,-1
220220112,-2,1
220220120,-2,1
220220121,-2,1
220220122,-2,1
220220200,-2,1
220220201,-2,1
220220202,-2,1
220220210,-2,1
220220211,-2,1
220220212,-2,1
220220220,-2,1
220220221,-2,1
220220222,-2,1
220221000,8,12
220221001,2,5
220221002,-2,1
220221010,8,6
220221011,6,2
220221012,-2,1
220221020,-2,1
220221021,-2,1
220221022,-2,1
220221100,8,6
220221101,7,2
220221102,-2,1
220221110,8,2
220221111,-3,-1
220221112,-2,1
220221120,-2,1
220221121,-2,1
220221122,-2,1
220221200,-2,1
220221201,-2,1
220221202,-2,1
220221210,-2,1
220221211,-2,1
220221212,-2,1
220221220,-2,1
220221221,-2,1
220221222,-2,1
220222000,-2,1
220222001,-2,1
220222002,-2,1
220222010,-2,1
220222011,-2,1
220222012,-2,1
220222020,-2,1
220222021,-2,1
220222022,-2,1
220222100,-2,1
220222101,-2,1
220222102,-2,1
220222110,-2,1
220222111,-3,-1
220222112,-2,1
220222120,-2,1
220222121,-2,1
220222122,-2,1
220222200,-2,1
220222201,-2,1
220222202,-2,1
220222210,-2,1
220222211,-2,1
220222212,-2,1
220222220,-2,1
220222221,-2,1
220222222,-2,1
221000000,8,468
221000001,5,61
221000002,7,82
221000010,8,90
221000011,6,10
221000012,6,17
221000020,8,78
221000021,5,13
221000022,6,18
221000100,4,73
221000101,7,9
221000102,4,16
221000110,8,14
221000111,-3,-1
221000112,4,5
221000120,4,16
221000121,5,4
221000122,4,5
221000200,8,60
221000201,5,9
221000202,7,15
221000210,8,13
221000211,5,3
221000212,5,4
221000220,8,15
221000221,5,3
221000222,-2,1
221001000,8,73
221001001,-3,-1
221001002,7,21
221001010,8,19
221001011,-3,-1
221001012,6,6
221001020,8,17
221001021,-3,-1
221001022,6,6
221001100,8,14
221001101,-3,-1
221001102,4,5
221001110,8,4
221001111,-3,-1
221001112,4,2
221001120,8,4
221001121,-3,-1
221001122,4,2
221001200,8,17
221001201,-3,-1
221001202,7,6
221001210,8,5
221001211,-3,-1
221001212,4,2
221001220,8,5
221001221,-3,-1
221001222,-2,1
221002000,8,78
221002001,7,16
221002002,7,21
221002010,8,16
221002011,6,3
221002012,6,4
221002020,8,21
221002021,6,4
221002022,6,6
221002100,4,19
221002101,7,4
221002102,4,5
221002110,8,4
221002111,-3,-1
221002112,4,2
221002120,4,5
221002121,4,2
221002122,4,2
221002200,8,21
221002201,7,2
221002202,7,6
221002210,8,2
221002211,4,1
221002212,4,2
221002220,8,6
221002221,4,2
221002222,-2,1
221010000,6,61
221010001,6,10
221010002,6,15
221010010,6,15
221010011,6,4
221010012,6,5
221010020,6,15
221010021,6,4
221010022,6,5
221010100,-3,-1
221010101,-3,-1
221010102,-3,-1
221010110,-3,-1
221010111,-3,-1
221010112,-3,-1
221010120,-3,-1
221010121,-3,-1
221010122,-3,-1
221010200,8,13
221010201,5,3
221010202,7,4
221010210,8,4
221010211,5,1
221010212,5,1
221010220,8,4
221010221,5,1
221010222,-2,1
221011000,8,9
221011001,-3,-1
221011002,6,4
221011010,8,3
221011011,-3,-1
221011012,6,2
221011020,8,3
221011021,-3,-1
221011022,6,2
221011100,-3,-1
221011101,-3,-1
221011102,-3,-1
221011110,-3,-1
221011111,-3,-1
221011112,-3,-1
221011120,-3,-1
221011121,-3,-1
221011122,-3,-1
221011200,8,4
221011201,-3,-1
221011202,3,2
221011210,8,2
221011211,-3,-1
221011212,3,1
221011220,8,2
221011221,-3,-1
221011222,-2,1
221012000,6,11
221012001,6,3
221012002,6,3
221012010,6,3
221012011,6,1
221012012,6,1
221012020,6,3
221012021,6,1
221012022,6,2
221012100,-3,-1
221012101,-3,-1
221012102,-3,-1
221012110,-3,-1
221012111,-3,-1
221012112,-3,-1
221012120,-3,-1
221012121,-3,-1
221012122,-3,-1
221012200,8,2
221012201,7,1
221012202,7,2
221012210,8,1
221012211,3,0
221012212,3,0
221012220,8,2
221012221,3,0
221012222,-2,1
221020000,8,64
221020001,5,13
221020002,-2,1
221020010,8,17
221020011,6,4
221020012,-2,1
221020020,-2,1
221020021,-2,1
221020022,-2,1
221020100,8,18
221020101,7,4
221020102,-2,1
221020110,8,5
221020111,-3,-1
221020112,-2,1
221020120,-2,1
221020121,-2,1
221020122,-2,1
221020200,8,15
221020201,5,3
221020202,-2,1
221020210,8,4
221020211,5,1
221020212,-2,1
221020220,-2,1
221020221,-2,1
221020222,-2,1
221021000,8,14
221021001,-3,-1
221021002,-2,1
221021010,8,5
221021011,-3,-1
221021012,-2,1
221021020,-2,1
221021021,-3,-1
221021022,-2,1
221021100,8,5
221021101,-3,-1
221021102,-2,1
221021110,8,2
221021111,-3,-1
221021112,-2,1
221021120,-2,1
221021121,-3,-1
221021122,-2,1
221021200,8,5
221021201,-3,-1
221021202,-2,1
221021210,8,2
221021211,-3,-1
221021212,-2,1
221021220,-2,1
221021221,-3,-1
221021222,-2,1
221022000,8,15
221022001,7,4
221022002,-2,1
221022010,8,4
221022011,6,1
221022012,-2,1
221022020,-2,1
221022021,-2,1
221022022,-2,1
221022100,8,6
221022101,7,2
221022102,-2,1
221022110,8,2
221022111,-3,-1
221022112,-2,1
221022120,-2,1
221022121,-2,1
221022122,-2,1
221022200,8,6
221022201,7,2
221022202,-2,1
221022210,8,2
221022211,3,0
221022212,-2,1
221022220,-2,1
221022221,-2,1
221022222,-2,1
221100000,8,90
221100001,5,15
221100002,7,17
221100010,8,20
221100011,6,4
221100012,6,6
221100020,8,17
221100021,5,5
221100022,6,6
221100100,4,19
221100101,7,3
221100102,4,5
221100110,8,4
221100111,-3,-1
221100112,4,2
221100120,4,5
221100121,5,2
221100122,4,2
221100200,8,12
221100201,5,3
221100202,7,4
221100210,8,4
221100211,5,1
221100212,5,1
221100220,8,4
221100221,5,1
221100222,-2,1
221101000,8,14
221101001,-3,-1
221101002,4,5
221101010,8,4
221101011,-3,-1
221101012,4,2
221101020,8,4
221101021,-3,-1
221101022,4,2
221101100,8,4
221101101,-3,-1
221101102,4,2
221101110,8,2
221101111,-3,-1
221101112,4,1
221101120,8,2
221101121,-3,-1
221101122,4,1
221101200,8,4
221101201,-3,-1
221101202,4,2
221101210,8,2
221101211,-3,-1
221101212,4,1
221101220,8,2
221101221,-3,-1
221101222,-2,1
221102000,8,12
221102001,7,4
221102002,7,4
221102010,8,4
221102011,6,1
221102012,6,1
221102020,8,4
221102021,6,1
221102022,6,2
221102100,4,5
221102101,7,2
221102102,4,2
221102110,8,2
221102111,-3,-1
221102112,4,1
221102120,4,2
221102121,4,1
221102122,4,1
221102200,8,0
221102201,7,0
221102202,7,2
221102210,8,0
221102211,4,0
221102212,4,0
221102220,8,2
221102221,4,0
221102222,-2,1
221110000,6,10
221110001,6,4
221110002,6,4
221110010,6,4
221110011,6,2
221110012,6,2
221110020,6,4
221110021,6,2
221110022,6,2
221110100,-3,-1
221110101,-3,-1
221110102,-3,-1
221110110,-3,-1
221110111,-3,-1
221110112,-3,-1
221110120,-3,-1
221110121,-3,-1
221110122,-3,-1
221110200,5,3
221110201,5,1
221110202,5,1
221110210,5,1
221110211,5,1
221110212,5,1
221110220,5,1
221110221,5,1
221110222,-2,1
221111000,-3,-1
221111001,-3,-1
221111002,-3,-1
221111010,-3,-1
221111011,-3,-1
221111012,-3,-1
221111020,-3,-1
221111021,-3,-1
221111022,-3,-1
221111100,-3,-1
221111101,-3,-1
221111102,-3,-1
221111110,-3,-1
221111111,-3,-1
221111112,-3,-1
221111120,-3,-1
221111121,-3,-1
221111122,-3,-1
221111200,-3,-1
221111201,-3,-1
221111202,-3,-1
221111210,-3,-1
221111211,-3,-1
221111212,-3,-1
221111220,-3,-1
221111221,-3,-1
221111222,-3,-1
221112000,6,3
221112001,6,1
221112002,6,1
221112010,6,1
221112011,6,1
221112012,6,1
221112020,6,1
221112021,6,1
221112022,6,1
221112100,-3,-1
221112101,-3,-1
221112102,-3,-1
221112110,-3,-1
221112111,-3,-1
221112112,-3,-1
221112120,-3,-1
221112121,-3,-1
221112122,-3,-1
221112200,8,0
221112201,7,0
221112202,7,0
221112210,8,0
221112211,-4,0
221112212,-4,0
221112220,8,0
221112221,-4,0
221112222,-2,1
221120000,8,14
221120001,5,5
221120002,-2,1
221120010,8,6
221120011,6,2
221120012,-2,1
221120020,-2,1
221120021,-2,1
221120022,-2,1
221120100,8,6
221120101,7,2
221120102,-2,1
221120110,8,2
221120111,-3,-1
221120112,-2,1
221120120,-2,1
221120121,-2,1
221120122,-2,1
221120200,8,4
221120201,5,1
221120202,-2,1
221120210,8,1
221120211,5,1
221120212,-2,1
221120220,-2,1
221120221,-2,1
221120222,-2,1
221121000,8,5
221121001,-3,-1
221121002,-2,1
221121010,8,2
221121011,-3,-1
221121012,-2,1
221121020,-2,1
221121021,-3,-1
221121022,-2,1
221121100,8,2
221121101,-3,-1
221121102,-2,1
221121110,8,1
221121111,-3,-1
221121112,-2,1
221121120,-2,1
221121121,-3,-1
221121122,-2,1
221121200,8,2
221121201,-3,-1
221121202,-2,1
221121210,8,1
221121211,-3,-1
221121212,-2,1
221121220,-2,1
221121221,-3,-1
221121222,-2,1
221122000,8,4
221122001,7,1
221122002,-2,1
221122010,8,1
221122011,6,1
221122012,-2,1
221122020,-2,1
221122021,-2,1
221122022,-2,1
221122100,8,2
221122101,7,1
221122102,-2,1
221122110,8,1
221122111,-3,-1
221122112,-2,1
221122120,-2,1
221122121,-2,1
221122122,-2,1
221122200,8,2
221122201,7,0
221122202,-2,1
221122210,8,0
221122211,-4,0
221122212,-2,1
221122220,-2,1
221122221,-2,1
221122222,-2,1
221200000,8,90
221200001,5,17
221200002,7,18
221200010,8,21
221200011,6,4
221200012,6,6
221200020,8,18
221200021,5,5
221200022,6,6
221200100,4,19
221200101,7,3
221200102,4,5
221200110,8,4
221200111,-3,-1
221200112,4,2
221200120,4,5
221200121,5,2
221200122,4,2
221200200,-2,1
221200201,-2,1
221200202,-2,1
221200210,-2,1
221200211,-2,1
221200212,-2,1
221200220,-2,1
221200221,-2,1
221200222,-2,1
221201000,8,17
221201001,-3,-1
221201002,7,6
221201010,8,5
221201011,-3,-1
221201012,6,2
221201020,8,5
221201021,-3,-1
221201022,6,2
221201100,8,4
221201101,-3,-1
221201102,4,2
221201110,8,2
221201111,-3,-1
221201112,4,1
221201120,8,2
221201121,-3,-1
221201122,4,1
221201200,-2,1
221201201,-3,-1
221201202,-2,1
221201210,-2,1
221201211,-3,-1
221201212,-2,1
221201220,-2,1
221201221,-3,-1
221201222,-2,1
221202000,8,18
221202001,7,6
221202002,7,6
221202010,8,6
221202011,6,2
221202012,6,2
221202020,8,6
221202021,6,2
221202022,6,2
221202100,4,5
221202101,7,2
221202102,4,2
221202110,8,2
221202111,-3,-1
221202112,4,1
221202120,4,2
221202121,4,1
221202122,4,1
221202200,-2,1
221202201,-2,1
221202202,-2,1
221202210,-2,1
221202211,-2,1
221202212,-2,1
221202220,-2,1
221202221,-2,1
221202222,-2,1
221210000,6,16
221210001,6,4
221210002,6,5
221210010,6,5
221210011,6,2
221210012,6,2
221210020,6,5
221210021,6,2
221210022,6,2
221210100,-3,-1
221210101,-3,-1
221210102,-3,-1
221210110,-3,-1
221210111,-3,-1
221210112,-3,-1
221210120,-3,-1
221210121,-3,-1
221210122,-3,-1
221210200,-2,1
221210201,-2,1
221210202,-2,1
221210210,-2,1
221210211,-2,1
221210212,-2,1
221210220,-2,1
221210221,-2,1
221210222,-2,1
221211000,8,4
221211001,-3,-1
221211002,6,2
221211010,8,2
221211011,-3,-1
221211012,6,1
221211020,8,2
221211021,-3,-1
221211022,6,1
221211100,-3,-1
221211101,-3,-1
221211102,-3,-1
221211110,-3,-1
221211111,-3,-1
221211112,-3,-1
221211120,-3,-1
221211121,-3,-1
221211122,-3,-1
221211200,-2,1
221211201,-3,-1
221211202,-2,1
221211210,-2,1
221211211,-3,-1
221211212,-2,1
221211220,-2,1
221211221,-3,-1
221211222,-2,1
221212000,6,5
221212001,6,2
221212002,6,2
221212010,6,2
221212011,6,1
221212012,6,1
221212020,6,2
221212021,6,1
221212022,6,1
221212100,-3,-1
221212101,-3,-1
221212102,-3,-1
221212110,-3,-1
221212111,-3,-1
221212112,-3,-1
221212120,-3,-1
221212121,-3,-1
221212122,-3,-1
221212200,-2,1
221212201,-2,1
221212202,-2,1
221212210,-2,1
221212211,-2,1
221212212,-2,1
221212220,-2,1
221212221,-2,1
221212222,-2,1
221220000,8,12
221220001,5,5
221220002,-2,1
221220010,8,6
221220011,6,2
221220012,-2,1
221220020,-2,1
221220021,-2,1
221220022,-2,1
221220100,8,6
221220101,7,2
221220102,-2,1
221220110,8,2
221220111,-3,-1
221220112,-2,1
221220120,-2,1
221220121,-2,1
221220122,-2,1
221220200,-2,1
221220201,-2,1
221220202,-2,1
221220210,-2,1
221220211,-2,1
221220212,-2,1
221220220,-2,1
221220221,-2,1
221220222,-2,1
221221000,8,5
221221001,-3,-1
221221002,-2,1
221221010,8,2
221221011,-3,-1
221221012,-2,1
221221020,-2,1
221221021,-3,-1
221221022,-2,1
221221100,8,2
221221101,-3,-1
221221102,-2,1
221221110,8,1
221221111,-3,-1
221221112,-2,1
221221120,-2,1
221221121,-3,-1
221221122,-2,1
221221200,-2,1
221221201,-3,-1
221221202,-2,1
221221210,-2,1
221221211,-3,-1
221221212,-2,1
221221220,-2,1
221221221,-3,-1
221221222,-2,1
221222000,-2,1
221222001,-2,1
221222002,-2,1
221222010,-2,1
221222011,-2,1
221222012,-2,1
221222020,-2,1
221222021,-2,1
221222022,-2,1
221222100,-2,1
221222101,-2,1
221222102,-2,1
221222110,-2,1
221222111,-3,-1
221222112,-2,1
221222120,-2,1
221222121,-2,1
221222122,-2,1
221222200,-2,1
221222201,-2,1
221222202,-2,1
221222210,-2,1
221222211,-2,1
221222212,-2,1
221222220,-2,1
221222221,-2,1
221222222,-2,1
222000000,-2,1
222000001,-2,1
222000002,-2,1
222000010,-2,1
222000011,-2,1
222000012,-2,1
222000020,-2,1
222000021,-2,1
222000022,-2,1
222000100,-2,1
222000101,-2,1
222000102,-2,1
222000110,-2,1
222000111,-3,-1
222000112,-2,1
222000120,-2,1
222000121,-2,1
222000122,-2,1
222000200,-2,1
222000201,-2,1
222000202,-2,1
222000210,-2,1
222000211,-2,1
222000212,-2,1
222000220,-2,1
222000221,-2,1
222000222,-2,1
222001000,-2,1
222001001,-2,1
222001002,-2,1
222001010,-2,1
222001011,-2,1
222001012,-2,1
222001020,-2,1
222001021,-2,1
222001022,-2,1
222001100,-2,1
222001101,-2,1
222001102,-2,1
222001110,-2,1
222001111,-3,-1
222001112,-2,1
222001120,-2,1
222001121,-2,1
222001122,-2,1
222001200,-2,1
222001201,-2,1
222001202,-2,1
222001210,-2,1
222001211,-2,1
222001212,-2,1
222001220,-2,1
222001221,-2,1
